Progression & Acceleration (Grades 4–6),,,,,,,,,
"Advanced progression is permitted in mathematics, science, and social studies when mastery evidence and teacher interaction support readiness. English remains sequential.",,,,,,,,,
,,,,,,,,,
Forge Standard ID,Subject,Domain,Forge Standard,Prerequisite Anchor,Next Anchor,Acceleration Eligible,Readiness Evidence,Approval,Course-Level Rule
FF.G5.ELA.07,English Language Arts,Literature,Quote accurately and make inferences,"Grade 4 details, examples, and inferences",Grade 6 cited textual evidence and inference,No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 5 precedes English 6; no same-year English acceleration.
FF.G5.ELA.08,English Language Arts,Literature,Determine theme and summarize,Grade 4 theme and summary,Grade 6 theme development across a text,No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 5 precedes English 6; no same-year English acceleration.
FF.G5.ELA.09,English Language Arts,Literature,Compare story elements,Grade 4 in-depth description of story elements,Grade 6 plot development and character response,No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 5 precedes English 6; no same-year English acceleration.
FF.G5.ELA.10,English Language Arts,Literature,"Analyze literary craft, structure, and viewpoint","Grade 4 literary word choice, structure, and viewpoint","Grade 6 connotation, structural contribution, and point-of-view development",No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 5 precedes English 6; no same-year English acceleration.
FF.G5.ELA.11,English Language Arts,Literature,Integrate representations and compare texts,Grade 4 representation and theme comparison,"Grade 6 comparison across written, audio, video, live, and genre forms",No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 5 precedes English 6; no same-year English acceleration.
FF.G5.ELA.12,English Language Arts,Informational Text,"Explain evidence, central ideas, and relationships","Grade 4 evidence, main idea, and relationships","Grade 6 cited evidence, central idea development, and detailed analysis",No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 5 precedes English 6; no same-year English acceleration.
FF.G5.ELA.13,English Language Arts,Informational Text,"Analyze informational craft, structure, and accounts","Grade 4 domain language, text structure, and accounts","Grade 6 word choice, structural contribution, and author purpose",No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 5 precedes English 6; no same-year English acceleration.
FF.G5.ELA.14,English Language Arts,Informational Text,Integrate evidence across formats and sources,Grade 4 visual evidence and two-source integration,"Grade 6 multimedia integration, argument evaluation, and source comparison",No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 5 precedes English 6; no same-year English acceleration.
FF.G5.ELA.15,English Language Arts,Reading Range,Read and comprehend Grade 5 literature and information,Grade 4 text complexity and stamina,"Grade 6 text complexity, evidence, and independence",No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 5 precedes English 6; no same-year English acceleration.
FF.G5.ELA.16,English Language Arts,Speaking and Listening,Collaborate and evaluate spoken information,Grade 4 prepared discussion and paraphrasing,Grade 6 discussion leadership and argument evaluation,No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 5 precedes English 6; no same-year English acceleration.
FF.G5.ELA.17,English Language Arts,Speaking and Listening,"Present clearly with evidence, media, and register",Grade 4 organized presentation and purposeful media,"Grade 6 claims, findings, and formal register",No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 5 precedes English 6; no same-year English acceleration.
FF.G5.ELA.18,English Language Arts,Writing,Write evidence-based opinions,Grade 4 opinion writing,Grade 6 argument writing with claims and relevant evidence,No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 5 precedes English 6; no same-year English acceleration.
FF.G5.ELA.19,English Language Arts,Writing,Write informative explanations,Grade 4 informative writing,Grade 6 analysis and organization of relevant content,No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 5 precedes English 6; no same-year English acceleration.
FF.G5.ELA.20,English Language Arts,Writing,Craft effective narratives,Grade 4 narrative technique and sequence,"Grade 6 narrative context, pacing, and reflection",No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 5 precedes English 6; no same-year English acceleration.
FF.G5.ELA.21,English Language Arts,Writing Process,"Plan, revise, edit, and publish coherent writing",Grade 4 guided writing process,Grade 6 sustained digital production and revision,No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 5 precedes English 6; no same-year English acceleration.
FF.G5.ELA.22,English Language Arts,Research,"Research, evaluate sources, and use evidence",Grade 4 focused inquiry and source log,Grade 6 credible-source integration and sustained inquiry,No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 5 precedes English 6; no same-year English acceleration.
FF.G5.ELA.23,English Language Arts,Writing Range,Write routinely for varied purposes and time frames,Grade 4 routine writing,Grade 6 sustained analytical and explanatory writing,No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 5 precedes English 6; no same-year English acceleration.
FF.G5.MATH.01,Mathematics,Operations & Algebraic Thinking,Evaluate numerical expressions,Grade 4 multistep equations,6.EE.A.1–2 expressions and exponents,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.02,Mathematics,Operations & Algebraic Thinking,Write and interpret numerical expressions,Grade 4 multistep problem representation,6.EE.A.2 variable expressions,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.03,Mathematics,Operations & Algebraic Thinking,Generate and compare numerical patterns,Grade 4 number and shape patterns,6.RP.A.3 ratio tables and coordinate graphs,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.04,Mathematics,Number & Operations—Base Ten,Explain place-value relationships,4.NBT.A.1 place-value comparison,6.NS rational-number structure,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.05,Mathematics,Number & Operations—Base Ten,Use powers of ten and decimal patterns,Grade 4 multiplication patterns,6.EE.A.1 whole-number exponents,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.06,Mathematics,Number & Operations—Base Ten,"Read, write, and compare decimals",4.NF.C.6–7 decimal notation and comparison,6.NS.C.7 rational-number order,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.07,Mathematics,Number & Operations—Base Ten,Round decimals using place value,4.NBT.A.3 whole-number rounding,6.NS.C.7 rational-number order and absolute value,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.08,Mathematics,Number & Operations—Base Ten,Multiply multi-digit whole numbers fluently,4.NBT.B.5 multi-digit multiplication,6.NS.B.2–3 standard algorithms,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.09,Mathematics,Number & Operations—Base Ten,Divide multi-digit whole numbers,4.NBT.B.6 division strategies,6.NS.B.2 fluent standard algorithm,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.10,Mathematics,Number & Operations—Base Ten,Operate with decimals to hundredths,Grade 4 decimal notation and whole-number operations,6.NS.B.3 fluent decimal operations,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.11,Mathematics,Fractions,Add and subtract fractions with unlike denominators,4.NF.A.1–2 equivalence and comparison,6.NS.A.1 division of fractions,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.12,Mathematics,Fractions,Solve fraction addition and subtraction problems,4.NF.B.3 fraction addition and subtraction,6.RP and 6.NS rational-number applications,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.13,Mathematics,Fractions,Interpret fractions as division,Grade 4 fraction meaning and equivalence,6.NS.A.1 fraction division,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.14,Mathematics,Fractions,Multiply fractions and model fractional area,4.NF.B.4 fraction times whole number,6.NS.A.1 fraction division and rational applications,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.15,Mathematics,Fractions,Interpret multiplication as scaling,Grade 4 multiplicative comparison,6.RP.A.1–3 ratio and rate reasoning,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.16,Mathematics,Fractions,Solve fraction multiplication problems,5.NF.B.4 fraction multiplication,6.NS.A.1 fraction division and 6.RP applications,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.17,Mathematics,Fractions,Divide unit fractions and whole numbers,Grade 4 fraction multiplication,6.NS.A.1 division of fractions by fractions,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.18,Mathematics,Measurement & Data,Convert measurements within a system,4.MD.A.1 unit relationships,6.RP.A.3d unit conversion with ratios,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.19,Mathematics,Measurement & Data,Represent and interpret fractional data,4.MD.B.4 line plots with fractions,6.SP.A–B statistical distributions,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.20,Mathematics,Measurement & Data,Explain volume measurement,Grade 4 area and multiplicative measurement,6.G.A.2 volume with fractional edges,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.21,Mathematics,Measurement & Data,Measure volume with unit cubes,5.MD.C.3 unit-cube concepts,6.G.A.2 volume with fractional edge lengths,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.22,Mathematics,Measurement & Data,Relate volume to multiplication and addition,5.MD.C.3–4 volume concepts and measurement,6.G.A.2 volume with fractional edges and formulas,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.23,Mathematics,Geometry,Graph and interpret ordered pairs,Grade 4 line and angle representations,6.NS.C.6 coordinate plane in four quadrants,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.24,Mathematics,Geometry,Solve problems on the coordinate plane,5.G.A.1 ordered-pair meaning,6.NS.C.8 four-quadrant coordinate problems,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.MATH.25,Mathematics,Geometry,Classify two-dimensional figures hierarchically,4.G.A.2 shape classification,6.G.A.1 area through composition and decomposition,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SCI.01,Science,Physical Science—Matter,Explain phase changes with property data,Grade 4 energy and material observations,6.PS3 energy transfer in systems,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SCI.02,Science,Physical Science—Matter,Demonstrate conservation of matter,Grade 4 measurement and energy transformations,7.PS1 chemical processes and conservation,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SCI.03,Science,Physical Science—Matter,Determine whether mixing forms a new substance,5.PS1.1 physical properties and phase changes,7.PS1 chemical reactions,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SCI.04,Science,Physical Science—Forces,Investigate balanced and unbalanced forces,"Grade 4 energy, motion, and collisions","8.PS2 force, mass, and motion",Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SCI.05,Science,Physical Science—Forces,Use motion patterns to predict,Grade 4 motion data and wave patterns,8.PS2 motion modeling,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SCI.06,Science,Physical Science—Forces,Explain Earth-directed gravity,Grade 4 force and motion evidence,8.PS2 gravitational interactions,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SCI.07,Science,Physical Science—Forces,Explain force-driven patterns in systems,5.PS2.1–2 forces and motion patterns,6.PS3 energy transfers and 8.PS2 interactions,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SCI.08,Science,Life Science—Information Processing,Compare instinctive and learned responses,"Grade 4 structures, senses, and information transfer",7.LS1 body systems and information processing,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SCI.09,Science,Life Science—Heredity,Distinguish inherited and environmental characteristics,Grade 4 organism structures and adaptation,7.LS3 inheritance and variation,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SCI.10,Science,Life Science—Heredity,Analyze inheritance and variation data,5.LS3.1 inherited and environmental influences,7.LS3 models of inheritance and variation,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SCI.11,Science,Life Science—Adaptation,Explain survival advantages of variation,Grade 4 adaptations and environmental change,8.LS4 natural selection,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SCI.12,Science,Earth Science—Stars,Explain apparent stellar brightness,Grade 4 light and observation,8.ESS1 scale and gravity in the universe,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SCI.13,Science,Earth Science—Galaxies,Locate Earth in the Milky Way,5.ESS1.1 stars and distance,8.ESS1 scale and organization of the universe,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SCI.14,Science,Earth Science—Earth-Sun Patterns,"Model day, night, and shadow patterns",Grade 4 observation of light and patterns,8.ESS1 Earth-sun-moon system models,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SCI.15,Science,Earth Science—Earth-Moon-Sun System,"Explain eclipses, tides, and moon phases",5.ESS1.3 observable Earth-sun patterns,8.ESS1 Earth-sun-moon system models,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SCI.16,Science,Earth Science—Seasons,Explain seasons and changing daylight,5.ESS1.3 day and shadow patterns,8.ESS1 seasonal system modeling,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SCI.17,Science,Earth Science—Constellations,Track seasonal constellation patterns,Grade 4 observation and pattern analysis,8.ESS1 models of apparent celestial motion,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SCI.18,Science,Engineering Design,Test and improve prototypes,"Grade 4 criteria, constraints, and solution comparison",6.ETS1 design solutions for biodiversity and thermal transfer,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SCI.19,Science,Technology & Measurement,Use tools to answer testable questions,"Grade 4 technology benefits, risks, and needs",6.ETS1 controlled testing and design evaluation,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SS.01,Social Studies,Social Studies Practices,Gather inquiry sources,Grade 4 inquiry and source gathering,Grade 6 independent source selection and corroboration,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SS.02,Social Studies,Social Studies Practices,Critically examine sources,Grade 4 source analysis,"Grade 6 bias, validity, and argument analysis",Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SS.03,Social Studies,Social Studies Practices,Synthesize and compare evidence,Grade 4 comparison of evidence,Grade 6 multi-source validity and synthesis,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SS.04,Social Studies,Social Studies Practices,Communicate evidence-based arguments,Grade 4 evidence-based communication,Grade 6 sustained historical argument,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SS.05,Social Studies,Social Studies Practices,Develop historical awareness,Grade 4 chronology and historical context,"Grade 6 context, empathy, and historiography",Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SS.06,Social Studies,Social Studies Practices,Develop geographic awareness,Grade 4 map use and human-environment relationships,Grade 6 spatial patterns and diffusion across scales,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SS.07,Social Studies,Tennessee Prior to Statehood,Explain Tennessee’s name and Indigenous cultures,Grade 4 U.S. history and source analysis,"Tennessee settlement, migration, and statehood",Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SS.08,Social Studies,Tennessee Prior to Statehood,"Analyze exploration, migration, and early settlement",Tennessee Indigenous cultures and regional geography,Tennessee statehood and early government,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SS.09,Social Studies,Statehood & Early History,Trace Tennessee statehood and territorial growth,Early Tennessee settlements and compacts,Tennessee’s role in national expansion and conflict,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SS.10,Social Studies,Statehood & Early History,"Evaluate Tennessee leaders, war, and Indigenous removal",Tennessee statehood and early leadership,Sectional conflict and the Civil War in Tennessee,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SS.11,Social Studies,Tennessee During the Civil War Era,Analyze sectional differences and Civil War events,Antebellum Tennessee and national expansion,Reconstruction politics and civil rights,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SS.12,Social Studies,Reconstruction in Tennessee,Evaluate Reconstruction government and education,Civil War consequences in Tennessee,"Jim Crow, disfranchisement, and civil rights",Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SS.13,Social Studies,Reconstruction in Tennessee,Analyze oppression after Reconstruction,Reconstruction government and education,Tennessee’s Civil Rights Movement,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SS.14,Social Studies,Tennessee in the 20th Century,"Explain suffrage, economic recovery, and wartime contributions","Grade 4 Progressive Era, Great Depression, and world wars","Tennessee civil rights, culture, and modern economy",Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SS.15,Social Studies,Tennessee in the 20th Century,Analyze civil rights and cultural influence,Grade 4 national Civil Rights Movement,Modern Tennessee society and civic participation,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SS.16,Social Studies,Modern Tennessee,Compare Tennessee’s economy and government,Tennessee 20th-century change,Grade 6 comparative government and geography,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SS.17,Social Studies,Geography—Maps & Globes,Use global location systems,"Grade 4 map scale, direction, and regions",Grade 6 historical geography across ancient civilizations,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SS.18,Social Studies,Geography—Maps & Globes,Interpret geographic representations and features,Grade 4 maps and visual sources,Grade 6 source validity and geographic patterns,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SS.19,Social Studies,U.S. Geography,"Locate and compare U.S. states, features, and regions",Grade 4 U.S. history and regional change,Grade 6 human-environment interaction across civilizations,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SS.20,Social Studies,Tennessee Geography,Compare Tennessee’s physical regions,Tennessee grand divisions and economy,Grade 6 geographic effects on civilizations,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G5.SS.21,Social Studies,World Geography,Analyze world regions and settlement patterns,U.S. and Tennessee physical geography,Grade 6 geography of early civilizations,Yes,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,Advanced progression is permitted after demonstrated mastery and placement-team approval.
FF.G6.ELA.01,English Language Arts,Language,Use standard grammar and usage,"Grade 5 grammar, verb tense, and sentence cohesion","Grade 7 phrases, clauses, and effectively placed modifiers",No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 6 precedes English 7; no same-year English acceleration.
FF.G6.ELA.02,English Language Arts,Language,"Apply capitalization, punctuation, and spelling","Grade 5 punctuation for series, introductions, and direct address",Grade 7 punctuation for coordinate adjectives,No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 6 precedes English 7; no same-year English acceleration.
FF.G6.ELA.03,English Language Arts,Language,Vary sentence patterns and maintain style,Grade 5 cohesive paragraphs and purposeful sentence combining,"Grade 7 precise, concise language",No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 6 precedes English 7; no same-year English acceleration.
FF.G6.ELA.04,English Language Arts,Vocabulary,Determine word meaning in context,"Grade 5 context, Greek and Latin roots, and references","Grade 7 flexible context, morphology, reference, and etymology strategies",No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 6 precedes English 7; no same-year English acceleration.
FF.G6.ELA.05,English Language Arts,Vocabulary,Interpret figurative language and word relationships,"Grade 5 figurative language, idioms, proverbs, and nuance",Grade 7 analysis of figurative and connotative effects,No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 6 precedes English 7; no same-year English acceleration.
FF.G6.ELA.06,English Language Arts,Vocabulary,Acquire academic and domain vocabulary,Grade 5 academic vocabulary and logical relationships,Grade 7 independent vocabulary development across disciplines,No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 6 precedes English 7; no same-year English acceleration.
FF.G6.ELA.07,English Language Arts,Literature,Cite evidence and make inferences,Grade 5 accurate quotation and inference,Grade 7 several pieces of relevant textual evidence,No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 6 precedes English 7; no same-year English acceleration.
FF.G6.ELA.08,English Language Arts,Literature,Analyze theme development and summarize,Grade 5 theme conveyed through details,Grade 7 theme development across a text,No,Mastery of essential standards demonstrated through multiple evidence types plus teacher interaction,Placement team recommendation; Head of School final decision,English 6 precedes English 7; no same-year English acceleration.
