Forge Standard ID,Grade,Grade Band,Subject,Domain / Strand,Forge Standard,Description,Learning Target — I Can,Essential Question,Priority,Tennessee Standard(s),Common Core,NGSS,NSQ Online Course,TN Alignment,National Alignment,Alignment Rationale,Prerequisite Anchor,Next / Acceleration Anchor,Suggested Evidence / Performance Task,Source Document / Page,Review Status,Final Approver,Crosswalk Links
FF.G5.SS.16,5,Grades 4–5,Social Studies,Modern Tennessee,Compare Tennessee’s economy and government,"Compare major industries, tourism, and agriculture across Tennessee’s grand divisions and explain the roles of the three branches of state government.","I can compare major industries, tourism, and agriculture across Tennessee’s grand divisions and explain the roles of the three branches of state government.","How does compare tennessee’s economy and government deepen understanding of people, place, and change over time?",Essential,5.30; 5.31,CCSS.ELA-LITERACY.RI.5.3; CCSS.ELA-LITERACY.RI.5.7; CCSS.ELA-LITERACY.W.5.2,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",Tennessee 20th-century change,Grade 6 comparative government and geography,Regional economic profile and state-government explainer,TN Social Studies 2024 PDF pp.74–75,Draft—Head of School Review,Head of School,11
FF.G5.SS.17,5,Grades 4–5,Social Studies,Geography—Maps & Globes,Use global location systems,"Analyze map and globe features and use directions, scale, grids, latitude, and longitude to determine absolute and relative locations.","I can analyze map and globe features and use directions, scale, grids, latitude, and longitude to determine absolute and relative locations.","How does use global location systems deepen understanding of people, place, and change over time?",Essential,5.32; 5.33,CCSS.ELA-LITERACY.RI.5.7; CCSS.ELA-LITERACY.W.5.2,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.","Grade 4 map scale, direction, and regions",Grade 6 historical geography across ancient civilizations,Map-navigation challenge with coordinate and scale evidence,TN Social Studies 2024 PDF p.77,Draft—Head of School Review,Head of School,10
FF.G5.SS.18,5,Grades 4–5,Social Studies,Geography—Maps & Globes,Interpret geographic representations and features,"Compare ways geographic information is communicated and interpret physical features, human features, reference maps, thematic maps, graphs, and charts.","I can compare ways geographic information is communicated and interpret physical features, human features, reference maps, thematic maps, graphs, and charts.","How does interpret geographic representations and features deepen understanding of people, place, and change over time?",Essential,5.34; 5.35; 5.36; 5.37,CCSS.ELA-LITERACY.RI.5.7; CCSS.ELA-LITERACY.RI.5.9; CCSS.ELA-LITERACY.W.5.2,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",Grade 4 maps and visual sources,Grade 6 source validity and geographic patterns,Multi-map atlas page with interpretation notes,TN Social Studies 2024 PDF p.77,Draft—Head of School Review,Head of School,13
FF.G5.SS.19,5,Grades 4–5,Social Studies,U.S. Geography,"Locate and compare U.S. states, features, and regions","Locate states and major physical features and compare U.S. regions by climate, landforms, cities, population, and effects on daily life.","I can locate states and major physical features and compare U.S. regions by climate, landforms, cities, population, and effects on daily life.","How does locate and compare u.s. states, features, and regions deepen understanding of people, place, and change over time?",Essential,5.38; 5.39; 5.40; 5.41,CCSS.ELA-LITERACY.RI.5.3; CCSS.ELA-LITERACY.RI.5.7; CCSS.ELA-LITERACY.W.5.2,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",Grade 4 U.S. history and regional change,Grade 6 human-environment interaction across civilizations,Regional comparison atlas and settlement recommendation,TN Social Studies 2024 PDF p.78,Draft—Head of School Review,Head of School,13
FF.G5.SS.20,5,Grades 4–5,Social Studies,Tennessee Geography,Compare Tennessee’s physical regions,Locate and compare the six physical regions within Tennessee’s three grand divisions.,I can locate and compare the six physical regions within Tennessee’s three grand divisions.,"How does compare tennessee’s physical regions deepen understanding of people, place, and change over time?",Essential,5.42,CCSS.ELA-LITERACY.RI.5.7; CCSS.ELA-LITERACY.SL.5.4,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",Tennessee grand divisions and economy,Grade 6 geographic effects on civilizations,Annotated relief map and regional comparison,TN Social Studies 2024 PDF p.78,Draft—Head of School Review,Head of School,9
FF.G5.SS.21,5,Grades 4–5,Social Studies,World Geography,Analyze world regions and settlement patterns,"Locate continents, oceans, and major physical features; compare continents; and explain how physical geography influences settlement.","I can locate continents, oceans, and major physical features; compare continents; and explain how physical geography influences settlement.","How does analyze world regions and settlement patterns deepen understanding of people, place, and change over time?",Essential,5.43; 5.44; 5.45; 5.46,CCSS.ELA-LITERACY.RI.5.3; CCSS.ELA-LITERACY.RI.5.7; CCSS.ELA-LITERACY.W.5.2,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",U.S. and Tennessee physical geography,Grade 6 geography of early civilizations,World physical map and evidence-based settlement analysis,TN Social Studies 2024 PDF p.79,Draft—Head of School Review,Head of School,13
FF.G6.SS.01,6,Grades 6–8,Social Studies,Social Studies Practices,Gather inquiry sources,"Collect relevant information from varied primary and secondary sources, including print, artifacts, graphics, media, technology, and oral history.","I can collect relevant information from varied primary and secondary sources, including print, artifacts, graphics, media, technology, and oral history.","How does gather inquiry sources deepen understanding of people, place, and change over time?",Essential,SSP.01,CCSS.ELA-LITERACY.RH.6-8.1; CCSS.ELA-LITERACY.RH.6-8.7; CCSS.ELA-LITERACY.WHST.6-8.7,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",Grade 5 inquiry and source gathering,Grade 7 independent source selection and corroboration,Inquiry source set with relevance and provenance notes,TN Social Studies 2024 PDF pp.81–82,Draft—Head of School Review,Head of School,10
FF.G6.SS.02,6,Grades 6–8,Social Studies,Social Studies Practices,Critically examine sources,"Extract, summarize, and paraphrase relevant ideas; distinguish fact and opinion; analyze purpose, viewpoint, bias, inference, and argument strength.","I can extract, summarize, and paraphrase relevant ideas; distinguish fact and opinion; analyze purpose, viewpoint, bias, inference, and argument strength.","How does critically examine sources deepen understanding of people, place, and change over time?",Essential,SSP.02,CCSS.ELA-LITERACY.RH.6-8.1; CCSS.ELA-LITERACY.RH.6-8.6; CCSS.ELA-LITERACY.RH.6-8.8,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",Grade 5 source analysis,"Grade 7 bias, validity, and argument analysis",Annotated primary- and secondary-source analysis,TN Social Studies 2024 PDF pp.81–82,Draft—Head of School Review,Head of School,10
FF.G6.SS.03,6,Grades 6–8,Social Studies,Social Studies Practices,Synthesize and compare evidence,"Synthesize data across sources, recognize differences among accounts, establish validity through comparison, and frame further questions.","I can synthesize data across sources, recognize differences among accounts, establish validity through comparison, and frame further questions.","How does synthesize and compare evidence deepen understanding of people, place, and change over time?",Essential,SSP.03,CCSS.ELA-LITERACY.RH.6-8.9; CCSS.ELA-LITERACY.WHST.6-8.8; CCSS.ELA-LITERACY.WHST.6-8.9,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",Grade 5 comparison of evidence,Grade 7 multi-source validity and synthesis,Source comparison matrix and next-question memo,TN Social Studies 2024 PDF pp.81–82,Draft—Head of School Review,Head of School,10
FF.G6.SS.04,6,Grades 6–8,Social Studies,Social Studies Practices,Communicate evidence-based arguments,"Construct and communicate arguments with cited evidence, compare viewpoints, explain cause and effect, predict outcomes, propose solutions, and engage in civic discourse.","I can construct and communicate arguments with cited evidence, compare viewpoints, explain cause and effect, predict outcomes, propose solutions, and engage in civic discourse.","How does communicate evidence-based arguments deepen understanding of people, place, and change over time?",Essential,SSP.04,CCSS.ELA-LITERACY.WHST.6-8.1; CCSS.ELA-LITERACY.SL.6.1; CCSS.ELA-LITERACY.SL.6.4,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",Grade 5 evidence-based communication,Grade 7 sustained historical argument,Civic seminar or evidence-based presentation,TN Social Studies 2024 PDF pp.81–82,Draft—Head of School Review,Head of School,10
FF.G6.SS.05,6,Grades 6–8,Social Studies,Social Studies Practices,Develop historical awareness,"Evaluate changing accounts, historical empathy, context, continuity, and change while connecting past issues to the present.","I can evaluate changing accounts, historical empathy, context, continuity, and change while connecting past issues to the present.","How does develop historical awareness deepen understanding of people, place, and change over time?",Essential,SSP.05,CCSS.ELA-LITERACY.RH.6-8.3; CCSS.ELA-LITERACY.RH.6-8.6; CCSS.ELA-LITERACY.RH.6-8.9,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",Grade 5 chronology and historical context,"Grade 7 context, empathy, and historiography",Then-and-now analysis with contextualized evidence,TN Social Studies 2024 PDF pp.81–82,Draft—Head of School Review,Head of School,10
FF.G6.SS.06,6,Grades 6–8,Social Studies,Social Studies Practices,Develop geographic awareness,"Use varied maps and geographic perspectives to analyze spatial relationships, diffusion, regions, and human-environment interaction across scales.","I can use varied maps and geographic perspectives to analyze spatial relationships, diffusion, regions, and human-environment interaction across scales.","How does develop geographic awareness deepen understanding of people, place, and change over time?",Essential,SSP.06,CCSS.ELA-LITERACY.RH.6-8.7; CCSS.ELA-LITERACY.WHST.6-8.2,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",Grade 5 map use and human-environment relationships,Grade 7 spatial patterns and diffusion across scales,"Geographic inquiry using maps, data, and explanatory writing",TN Social Studies 2024 PDF pp.81–82,Draft—Head of School Review,Head of School,9
FF.G6.SS.07,6,Grades 6–8,Social Studies,Foundations of Human Civilization,Explain chronology and early human societies,"Interpret historical time designations, describe Paleolithic societies, and explain how the Neolithic Revolution changed settlement, production, and social organization.","I can interpret historical time designations, describe Paleolithic societies, and explain how the Neolithic Revolution changed settlement, production, and social organization.","How does explain chronology and early human societies deepen understanding of people, place, and change over time?",Essential,6.01; 6.02; 6.03,CCSS.ELA-LITERACY.RH.6-8.2; CCSS.ELA-LITERACY.RH.6-8.7; CCSS.ELA-LITERACY.WHST.6-8.2,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",Grade 5 geographic and historical inquiry,Characteristics of civilizations and Mesopotamia,Evidence-based transition narrative from Paleolithic to Neolithic life,TN Social Studies 2024 PDF p.83,Draft—Head of School Review,Head of School,12
FF.G6.SS.08,6,Grades 6–8,Social Studies,Foundations of Human Civilization,Evaluate characteristics of civilizations,"Explain why culture, government, religion, social structure, stable food supply, technology, and writing are defining characteristics of civilizations.","I can explain why culture, government, religion, social structure, stable food supply, technology, and writing are defining characteristics of civilizations.","How does evaluate characteristics of civilizations deepen understanding of people, place, and change over time?",Essential,6.04,CCSS.ELA-LITERACY.RH.6-8.2; CCSS.ELA-LITERACY.WHST.6-8.2,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",Neolithic settlement and specialization,Comparative analysis of ancient civilizations,Civilization criteria framework applied to an early settlement,TN Social Studies 2024 PDF p.84,Draft—Head of School Review,Head of School,9
FF.G6.SS.09,6,Grades 6–8,Social Studies,Ancient Mesopotamia,"Analyze geography, agriculture, trade, and cities","Explain how the Fertile Crescent’s geography and climate supported agricultural innovation, trade, transportation, and independent city-states.","I can explain how the Fertile Crescent’s geography and climate supported agricultural innovation, trade, transportation, and independent city-states.","How does analyze geography, agriculture, trade, and cities deepen understanding of people, place, and change over time?",Essential,6.05; 6.06; 6.07; 6.08,CCSS.ELA-LITERACY.RH.6-8.3; CCSS.ELA-LITERACY.RH.6-8.7; CCSS.ELA-LITERACY.WHST.6-8.2,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",Neolithic agriculture and permanent settlement,"Mesopotamian government, society, religion, and law",Fertile Crescent systems map with cause-and-effect analysis,TN Social Studies 2024 PDF p.85,Draft—Head of School Review,Head of School,13
FF.G6.SS.10,6,Grades 6–8,Social Studies,Ancient Mesopotamia,"Evaluate government, society, religion, writing, and law","Explain monarchy, empire, hierarchy, polytheism, cuneiform, monumental architecture, epic literature, and the Code of Hammurabi.","I can explain monarchy, empire, hierarchy, polytheism, cuneiform, monumental architecture, epic literature, and the Code of Hammurabi.","How does evaluate government, society, religion, writing, and law deepen understanding of people, place, and change over time?",Essential,6.09; 6.10; 6.11; 6.12; 6.13,CCSS.ELA-LITERACY.RH.6-8.1; CCSS.ELA-LITERACY.RH.6-8.6; CCSS.ELA-LITERACY.WHST.6-8.1,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.","Mesopotamian agriculture, trade, and cities","Comparative government, belief, and legal systems",Hammurabi policy hearing supported by primary-source evidence,TN Social Studies 2024 PDF pp.85–86,Draft—Head of School Review,Head of School,14
FF.G6.SS.11,6,Grades 6–8,Social Studies,Ancient Egypt,"Connect geography, agriculture, society, and leadership","Explain how the Nile region supported agriculture and state development and analyze social structure, religion, and influential pharaohs.","I can explain how the Nile region supported agriculture and state development and analyze social structure, religion, and influential pharaohs.","How does connect geography, agriculture, society, and leadership deepen understanding of people, place, and change over time?",Essential,6.14; 6.15; 6.16; 6.17; 6.18,CCSS.ELA-LITERACY.RH.6-8.3; CCSS.ELA-LITERACY.RH.6-8.7; CCSS.ELA-LITERACY.WHST.6-8.2,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",Mesopotamian river-valley systems,Egyptian achievements and cultural diffusion,Nile-system model and pharaoh leadership case study,TN Social Studies 2024 PDF p.87,Draft—Head of School Review,Head of School,14
FF.G6.SS.12,6,Grades 6–8,Social Studies,Ancient Egypt,Analyze achievements and cultural diffusion,Evaluate Egyptian writing and architecture and explain cultural diffusion between Egypt and Nubia through trade and conflict.,I can evaluate Egyptian writing and architecture and explain cultural diffusion between Egypt and Nubia through trade and conflict.,"How does analyze achievements and cultural diffusion deepen understanding of people, place, and change over time?",Essential,6.19; 6.20,CCSS.ELA-LITERACY.RH.6-8.1; CCSS.ELA-LITERACY.RH.6-8.6; CCSS.ELA-LITERACY.WHST.6-8.2,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.","Egyptian geography, society, and religion",Regional interaction and belief systems in ancient Israel,Egypt-Nubia cultural diffusion exhibit,TN Social Studies 2024 PDF p.88,Draft—Head of School Review,Head of School,11
FF.G6.SS.13,6,Grades 6–8,Social Studies,Ancient Israel,"Explain migration, Judaism, monarchy, and diaspora","Trace Israelite movements and political development and explain the origins and central features of Judaism, monarchy, captivity, exile, and return.","I can trace Israelite movements and political development and explain the origins and central features of Judaism, monarchy, captivity, exile, and return.","How does explain migration, judaism, monarchy, and diaspora deepen understanding of people, place, and change over time?",Essential,6.21; 6.22; 6.23; 6.24; 6.25,CCSS.ELA-LITERACY.RH.6-8.2; CCSS.ELA-LITERACY.RH.6-8.7; CCSS.ELA-LITERACY.WHST.6-8.2,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",Mesopotamian geography and empires,Comparative analysis of ancient religions and states,Migration map and historically neutral belief-system profile,TN Social Studies 2024 PDF p.89,Draft—Head of School Review,Head of School,14
FF.G6.SS.14,6,Grades 6–8,Social Studies,Ancient India,"Analyze geography, cities, migration, and social structure",Explain how geography and monsoon patterns shaped Indus Valley cities and analyze Aryan migration and the caste system.,I can explain how geography and monsoon patterns shaped Indus Valley cities and analyze Aryan migration and the caste system.,"How does analyze geography, cities, migration, and social structure deepen understanding of people, place, and change over time?",Essential,6.26; 6.27; 6.28; 6.29,CCSS.ELA-LITERACY.RH.6-8.3; CCSS.ELA-LITERACY.RH.6-8.7; CCSS.ELA-LITERACY.WHST.6-8.2,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",River-valley geography and early civilizations,Indian religions and intellectual achievements,Indus Valley city plan and migration-impact analysis,TN Social Studies 2024 PDF p.90,Draft—Head of School Review,Head of School,13
FF.G6.SS.15,6,Grades 6–8,Social Studies,Ancient India,"Explain Hinduism, Buddhism, and Indian achievements","Describe the historical origins and central features of Hinduism and Buddhism and analyze achievements in medicine, mathematics, and cultural practice.","I can describe the historical origins and central features of Hinduism and Buddhism and analyze achievements in medicine, mathematics, and cultural practice.","How does explain hinduism, buddhism, and indian achievements deepen understanding of people, place, and change over time?",Essential,6.30; 6.31; 6.32,CCSS.ELA-LITERACY.RH.6-8.2; CCSS.ELA-LITERACY.RH.6-8.6; CCSS.ELA-LITERACY.WHST.6-8.2,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",Ancient Indian social structure and migration,Comparative religion and cultural diffusion,Historically neutral comparative belief-system and achievement brief,TN Social Studies 2024 PDF pp.90–91,Draft—Head of School Review,Head of School,12
FF.G6.SS.16,6,Grades 6–8,Social Studies,Ancient China,"Analyze geography, dynasties, and governing ideas","Explain how geography shaped early Chinese civilization and isolation and analyze the Mandate of Heaven, Legalism, Qin unification, and Confucianism.","I can explain how geography shaped early Chinese civilization and isolation and analyze the Mandate of Heaven, Legalism, Qin unification, and Confucianism.","How does analyze geography, dynasties, and governing ideas deepen understanding of people, place, and change over time?",Essential,6.33; 6.34; 6.35; 6.36; 6.37; 6.38,CCSS.ELA-LITERACY.RH.6-8.3; CCSS.ELA-LITERACY.RH.6-8.7; CCSS.ELA-LITERACY.WHST.6-8.1,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",Ancient India and comparative governance,Han achievements and Silk Road diffusion,Ancient China governance council supported by geographic evidence,TN Social Studies 2024 PDF p.92,Draft—Head of School Review,Head of School,15
FF.G6.SS.17,6,Grades 6–8,Social Studies,Ancient China,Evaluate Han achievements and Silk Road diffusion,"Explain how Confucianism influenced Han government and how inventions, trade, and the Silk Road spread goods, ideas, and Buddhism.","I can explain how Confucianism influenced Han government and how inventions, trade, and the Silk Road spread goods, ideas, and Buddhism.","How does evaluate han achievements and silk road diffusion deepen understanding of people, place, and change over time?",Essential,6.39; 6.40,CCSS.ELA-LITERACY.RH.6-8.1; CCSS.ELA-LITERACY.RH.6-8.7; CCSS.ELA-LITERACY.WHST.6-8.2,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",Chinese unification and governing philosophies,Mediterranean trade and cultural diffusion,Silk Road network map and diffusion analysis,TN Social Studies 2024 PDF p.93,Draft—Head of School Review,Head of School,11
FF.G6.SS.18,6,Grades 6–8,Social Studies,Ancient Greece,"Connect geography, city-states, citizenship, and government","Explain how geography shaped Greek city-states, trade, and colonies and compare Athens and Sparta, citizenship, civic participation, democracy, and oligarchy.","I can explain how geography shaped Greek city-states, trade, and colonies and compare Athens and Sparta, citizenship, civic participation, democracy, and oligarchy.","How does connect geography, city-states, citizenship, and government deepen understanding of people, place, and change over time?",Essential,6.41; 6.42; 6.43; 6.44,CCSS.ELA-LITERACY.RH.6-8.3; CCSS.ELA-LITERACY.RH.6-8.7; CCSS.ELA-LITERACY.WHST.6-8.1,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",Ancient states and governing systems,"Greek conflict, culture, philosophy, and Hellenism",Athens-Sparta civic comparison and geographic explanation,TN Social Studies 2024 PDF p.94,Draft—Head of School Review,Head of School,13
FF.G6.SS.19,6,Grades 6–8,Social Studies,Ancient Greece,"Analyze wars, religion, philosophy, architecture, and Hellenism","Analyze Greek wars and political change and explain the influence of religion, philosophy, architecture, Alexander the Great, and Hellenistic diffusion.","I can analyze Greek wars and political change and explain the influence of religion, philosophy, architecture, Alexander the Great, and Hellenistic diffusion.","How does analyze wars, religion, philosophy, architecture, and hellenism deepen understanding of people, place, and change over time?",Essential,6.45; 6.46; 6.47; 6.48; 6.49; 6.50,CCSS.ELA-LITERACY.RH.6-8.1; CCSS.ELA-LITERACY.RH.6-8.6; CCSS.ELA-LITERACY.WHST.6-8.2,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",Greek city-states and government,"Roman government, expansion, and cultural borrowing",Hellenic legacy exhibition with cause-and-effect analysis,TN Social Studies 2024 PDF p.95,Draft—Head of School Review,Head of School,15
FF.G6.SS.20,6,Grades 6–8,Social Studies,Ancient Rome,"Explain Roman geography, society, and republican government","Explain how geography supported Roman growth and analyze Roman social classes, republican institutions, checks and balances, civic participation, and law.","I can explain how geography supported Roman growth and analyze Roman social classes, republican institutions, checks and balances, civic participation, and law.","How does explain roman geography, society, and republican government deepen understanding of people, place, and change over time?",Essential,6.51; 6.52; 6.53; 6.54,CCSS.ELA-LITERACY.RH.6-8.2; CCSS.ELA-LITERACY.RH.6-8.7; CCSS.ELA-LITERACY.WHST.6-8.1,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.","Greek geography, city-states, and democratic practices",Roman transition from republic to empire,Roman Republic constitutional comparison,TN Social Studies 2024 PDF p.96,Draft—Head of School Review,Head of School,13
FF.G6.SS.21,6,Grades 6–8,Social Studies,Ancient Rome,"Analyze empire, engineering, religion, and diaspora","Analyze Caesar and Augustus, Roman expansion and engineering, Roman religion, Christianity, and the Jewish diaspora.","I can analyze Caesar and Augustus, Roman expansion and engineering, Roman religion, Christianity, and the Jewish diaspora.","How does analyze empire, engineering, religion, and diaspora deepen understanding of people, place, and change over time?",Essential,6.55; 6.56; 6.57; 6.58; 6.59; 6.60,CCSS.ELA-LITERACY.RH.6-8.1; CCSS.ELA-LITERACY.RH.6-8.3; CCSS.ELA-LITERACY.WHST.6-8.2,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",Roman republican government and society,Division and fall of the Western Roman Empire,Roman transformation and legacy documentary briefing,TN Social Studies 2024 PDF p.97,Draft—Head of School Review,Head of School,15
FF.G6.SS.22,6,Grades 6–8,Social Studies,Ancient Rome,Explain division and fall of the Western Roman Empire,"Explain the division of the Roman Empire and analyze political, geographic, military, and economic causes of the Western Empire’s fall and Byzantine continuation.","I can explain the division of the Roman Empire and analyze political, geographic, military, and economic causes of the Western Empire’s fall and Byzantine continuation.","How does explain division and fall of the western roman empire deepen understanding of people, place, and change over time?",Essential,6.61; 6.62,CCSS.ELA-LITERACY.RH.6-8.1; CCSS.ELA-LITERACY.RH.6-8.3; CCSS.ELA-LITERACY.WHST.6-8.1,Not Applicable,B1; B2; C2; D1; D2; D4,Direct,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",Roman imperial expansion and institutions,Grade 7 Byzantine Empire and medieval world,Evidence-based causal analysis of Rome’s division and fall,TN Social Studies 2024 PDF p.98,Draft—Head of School Review,Head of School,11
